run_id,quant_mode,iteration,policy_cuda_ms,policy_wall_ms,step_1_ms,step_2_ms,step_3_ms,step_4_ms,step_5_ms,gpu_allocated_mb,gpu_reserved_mb
20260729T182727_fake_int4_854bb9,fake_int4_backbone,41,483.55832,483.61386,61.93357,63.21766,60.9392,62.40665,63.49514,3994.479,6004.0
20260729T182727_fake_int4_854bb9,fake_int4_backbone,42,504.96982,505.02308,62.14553,61.29459,59.7545,61.47891,59.4729,3994.479,6004.0
20260729T182727_fake_int4_854bb9,fake_int4_backbone,43,451.19043,451.24638,60.22758,62.11789,59.41146,60.4672,60.37709,3994.479,6004.0
20260729T182727_fake_int4_854bb9,fake_int4_backbone,44,445.44147,445.49379,60.32896,59.43603,59.49542,59.6695,59.39712,3994.479,6004.0
20260729T182727_fake_int4_854bb9,fake_int4_backbone,45,444.82516,444.88207,60.07501,59.38995,59.49552,59.39917,59.35923,3994.479,6004.0
20260729T182727_fake_int4_854bb9,fake_int4_backbone,46,444.91629,444.96938,60.11075,59.50055,59.38381,59.4985,59.68998,3994.479,6004.0
20260729T182727_fake_int4_854bb9,fake_int4_backbone,47,527.1145,527.16938,61.02221,61.26592,64.05734,62.07693,59.50669,3994.479,6004.0
20260729T182727_fake_int4_854bb9,fake_int4_backbone,48,454.33707,454.38837,60.80512,59.7504,59.33875,59.58656,59.72992,3994.479,6004.0
20260729T182727_fake_int4_854bb9,fake_int4_backbone,49,459.66888,460.3416,65.35271,59.96339,59.40528,59.52614,59.40838,3994.479,6004.0
20260729T182727_fake_int4_854bb9,fake_int4_backbone,50,465.79456,465.84711,61.22086,59.64493,60.21017,60.4631,60.5184,3994.479,6004.0
20260729T182727_fake_int4_854bb9,fake_int4_backbone,51,442.63928,442.68898,60.09037,59.50874,59.51897,59.56403,59.45958,3994.479,6004.0
20260729T182727_fake_int4_854bb9,fake_int4_backbone,52,541.87488,541.91747,63.52179,63.89043,60.60237,59.63981,59.40019,3994.479,6004.0
20260729T182727_fake_int4_854bb9,fake_int4_backbone,53,511.72034,511.76531,60.60227,59.50874,59.50055,59.36039,59.43193,3994.479,6004.0
20260729T182727_fake_int4_854bb9,fake_int4_backbone,54,444.38016,444.42467,60.62285,59.6736,59.45648,59.45139,59.35923,3994.479,6004.0
20260729T182727_fake_int4_854bb9,fake_int4_backbone,55,459.25513,459.30037,60.15283,59.67053,59.38074,59.5159,59.38678,3994.479,6004.0
20260729T182727_fake_int4_854bb9,fake_int4_backbone,56,444.40179,444.44789,60.14464,59.43091,59.99514,59.52614,59.33158,3994.479,6004.0
20260729T182727_fake_int4_854bb9,fake_int4_backbone,57,513.91101,513.95701,61.44205,60.81331,61.12563,60.03302,59.84358,3994.479,6004.0
20260729T182727_fake_int4_854bb9,fake_int4_backbone,58,451.65314,451.71239,60.79283,60.22861,60.33715,59.56096,63.97645,3994.479,6004.0
20260729T182727_fake_int4_854bb9,fake_int4_backbone,59,455.98126,456.03318,64.25488,60.22656,59.87011,61.69907,61.10515,3994.479,6004.0
20260729T182727_fake_int4_854bb9,fake_int4_backbone,60,443.72849,443.77828,60.19379,59.55984,59.40429,59.56096,59.70842,3994.479,6004.0
20260729T182727_fake_int4_854bb9,fake_int4_backbone,61,453.54617,453.6213,60.47027,60.41395,66.21389,59.88454,59.40121,3994.479,6004.0
20260729T182727_fake_int4_854bb9,fake_int4_backbone,62,481.66168,481.70982,63.10707,59.6736,61.47059,59.52819,60.19482,3994.479,6004.0
20260729T182727_fake_int4_854bb9,fake_int4_backbone,63,449.2204,449.26982,60.1385,59.61831,60.10983,61.3632,59.83437,3994.479,6004.0
20260729T182727_fake_int4_854bb9,fake_int4_backbone,64,458.87906,458.92715,60.10778,59.43491,59.58246,60.34125,59.91014,3994.479,6004.0
20260729T182727_fake_int4_854bb9,fake_int4_backbone,65,444.61115,444.65722,60.29926,59.78419,59.35309,59.36947,59.32339,3994.479,6004.0
20260729T182727_fake_int4_854bb9,fake_int4_backbone,66,443.94455,443.99122,59.96032,59.40326,59.31213,59.32954,59.52922,3994.479,6004.0
20260729T182727_fake_int4_854bb9,fake_int4_backbone,67,445.45618,445.51494,59.97168,59.4985,59.68489,59.3439,59.46983,3994.479,6004.0
20260729T182727_fake_int4_854bb9,fake_int4_backbone,68,467.7688,467.81536,61.90173,59.94905,59.56915,59.48621,59.47187,3994.479,6004.0
20260729T182727_fake_int4_854bb9,fake_int4_backbone,69,451.18729,451.23332,59.95315,59.50976,59.38893,59.41965,59.31417,3994.479,6004.0
20260729T182727_fake_int4_854bb9,fake_int4_backbone,70,463.52646,463.57141,59.92653,59.71875,59.3961,59.58759,59.40736,3994.479,6004.0
20260729T182727_fake_int4_854bb9,fake_int4_backbone,71,444.83258,444.87671,59.96544,59.57222,59.75757,59.38781,59.48825,3994.479,6004.0
20260729T182727_fake_int4_854bb9,fake_int4_backbone,72,444.41953,444.46487,60.07808,59.52307,59.30189,59.44832,59.35206,3994.479,6004.0
20260729T182727_fake_int4_854bb9,fake_int4_backbone,73,448.4863,448.5355,60.01965,63.94266,59.4176,59.46163,59.35104,3994.479,6004.0
20260729T182727_fake_int4_854bb9,fake_int4_backbone,74,465.98868,466.03833,62.7753,59.74118,63.57197,61.49837,60.19687,3994.479,6004.0
20260729T182727_fake_int4_854bb9,fake_int4_backbone,75,468.5979,468.64584,60.09549,59.54355,66.95526,59.51488,59.54976,3994.479,6004.0
20260729T182727_fake_int4_854bb9,fake_int4_backbone,76,443.78583,443.83916,60.12006,59.42682,59.83744,59.42678,59.46163,3994.479,6004.0
20260729T182727_fake_int4_854bb9,fake_int4_backbone,77,512.6441,512.84588,60.22861,59.55798,59.59578,61.0816,62.46093,3994.479,6004.0
20260729T182727_fake_int4_854bb9,fake_int4_backbone,78,449.55396,449.60903,60.04535,59.93267,59.62544,59.58042,59.84982,3994.479,6004.0
20260729T182727_fake_int4_854bb9,fake_int4_backbone,79,449.84009,449.88952,60.27264,62.14144,60.31155,59.71046,59.73197,3994.479,6004.0
20260729T182727_fake_int4_854bb9,fake_int4_backbone,80,452.97977,453.03613,60.7744,63.82592,59.92345,59.69725,59.96954,3994.479,6004.0
