run_id,backend,denoising_steps,iteration,policy_cuda_ms,policy_wall_ms,denoiser_total_ms,per_step_mean_ms,gpu_allocated_mb,gpu_reserved_mb
20260729T183102_bf16_eager,bf16_eager,1,243,200.61772,200.7036,60.05965,60.05965,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,1,244,198.87671,198.95196,60.15795,60.15795,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,1,245,201.37091,201.45196,60.06579,60.06579,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,1,246,202.09639,202.17347,60.12416,60.12416,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,1,247,199.76579,199.84717,60.44272,60.44272,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,1,248,199.58902,199.66812,60.13543,60.13543,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,1,249,199.10751,199.18403,60.20813,60.20813,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,1,250,199.74611,199.82907,60.23168,60.23168,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,1,251,199.08493,199.16231,60.06067,60.06067,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,1,252,223.84003,223.94117,63.60589,63.60589,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,1,253,214.77687,214.86107,60.60237,60.60237,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,1,254,207.03479,207.11954,60.29619,60.29619,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,1,255,200.49651,200.57575,60.67008,60.67008,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,1,256,199.03616,199.11607,59.9767,59.9767,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,1,257,199.87846,199.95537,60.68224,60.68224,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,1,258,200.44554,200.52513,60.23782,60.23782,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,1,259,198.95251,199.02949,60.06272,60.06272,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,1,260,198.92435,199.00055,60.03712,60.03712,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,1,261,198.94685,199.02385,59.92749,59.92749,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,1,262,199.63843,199.71686,60.34534,60.34534,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,1,263,198.60368,198.67984,59.90496,59.90496,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,1,264,199.54652,199.63004,60.04029,60.04029,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,1,265,206.30391,206.39967,64.52736,64.52736,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,1,266,200.48912,200.56875,63.0016,63.0016,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,1,267,217.12077,217.19796,60.38835,60.38835,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,1,268,196.51482,196.59236,60.35558,60.35558,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,1,269,197.69594,197.78344,61.00787,61.00787,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,1,270,198.93738,199.0192,61.71136,61.71136,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,1,271,198.81783,198.89538,62.26637,62.26637,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,1,272,198.716,198.80563,60.54608,60.54608,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,1,273,196.18381,196.25945,60.07603,60.07603,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,1,274,196.39062,196.46968,60.08525,60.08525,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,1,275,196.86729,196.94268,60.6536,60.6536,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,1,276,203.77446,203.86295,62.72205,62.72205,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,1,277,202.41043,202.4866,59.98381,59.98381,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,1,278,201.18909,201.29934,60.70989,60.70989,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,1,279,200.78215,200.86579,59.98806,59.98806,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,1,280,199.61229,199.69042,59.99616,59.99616,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,1,281,199.11424,199.19038,60.11085,60.11085,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,1,282,199.20551,199.42983,60.30541,60.30541,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,1,283,202.58083,202.65737,60.46208,60.46208,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,1,284,204.11086,204.19571,62.88589,62.88589,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,1,285,200.06647,200.14408,60.63821,60.63821,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,1,286,198.77293,198.84741,59.94912,59.94912,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,1,287,200.87376,200.95777,60.23168,60.23168,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,1,288,199.69853,199.77426,60.00742,60.00742,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,1,289,204.89926,204.97209,59.90503,59.90503,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,1,290,200.20944,200.28997,60.12922,60.12922,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,1,291,208.51949,208.60417,61.55059,61.55059,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,1,292,198.00342,198.08453,61.79942,61.79942,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,1,293,196.90643,196.98442,60.21222,60.21222,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,1,294,199.91805,199.9944,60.25011,60.25011,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,1,295,199.10272,199.17922,60.12416,60.12416,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,1,296,198.87549,198.95124,60.14365,60.14365,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,1,297,198.87943,198.95532,60.1191,60.1191,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,1,298,198.80739,198.88398,59.94291,59.94291,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,1,299,199.28915,199.36493,59.8825,59.8825,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,0,275.82361,275.9127,60.56858,60.56858,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,1,210.70573,210.78791,60.16819,60.16819,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,2,210.66377,210.74995,66.56717,66.56717,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,3,262.57983,262.66607,65.61687,65.61687,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,4,198.44975,198.53127,62.16806,62.16806,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,5,211.07056,211.14915,60.25319,60.25319,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,6,197.71184,197.79259,60.15693,60.15693,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,7,198.74876,198.83856,62.09638,62.09638,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,8,207.49921,207.57554,60.07706,60.07706,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,9,201.55258,201.63448,61.53728,61.53728,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,10,201.3936,201.47503,62.34003,62.34003,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,11,212.84038,212.92502,73.0583,73.0583,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,12,206.19194,206.27285,60.20813,60.20813,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,13,199.36887,199.44482,60.03917,60.03917,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,14,197.09235,197.17752,60.15382,60.15382,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,15,274.22043,274.30317,63.35181,63.35181,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,16,203.19354,203.26995,66.87949,66.87949,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,17,199.89401,199.97281,61.59872,61.59872,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,18,198.44154,198.51858,60.02483,60.02483,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,19,198.85495,198.93109,60.12723,60.12723,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,20,203.70343,203.77814,60.38118,60.38118,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,21,198.66605,198.74395,60.14874,60.14874,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,22,242.44899,242.52915,62.26022,62.26022,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,23,200.68217,200.76384,60.66688,60.66688,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,24,201.37773,201.45544,60.58291,60.58291,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,25,199.14825,199.23676,60.2624,60.2624,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,26,220.71216,220.79141,60.1344,60.1344,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,27,199.63805,199.71473,60.1161,60.1161,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,28,200.68544,200.76584,60.87671,60.87671,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,29,202.58861,202.66684,60.4201,60.4201,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,30,198.98119,199.06222,60.08422,60.08422,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,31,223.22441,223.30914,60.89114,60.89114,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,32,204.32121,204.40411,60.27162,60.27162,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,33,203.07388,203.15214,61.10617,61.10617,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,34,202.31117,202.39835,60.05248,60.05248,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,35,265.47217,265.5549,60.11904,60.11904,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,36,199.58813,199.66436,60.29514,60.29514,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,37,198.31706,198.38966,59.93782,59.93782,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,38,221.59441,221.67247,61.89466,61.89466,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,39,198.64746,198.7258,59.92858,59.92858,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,40,200.12489,200.21028,60.40883,60.40883,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,41,260.82224,260.90477,60.16512,60.16512,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,42,202.25056,202.33141,61.57312,61.57312,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,43,201.38652,201.4656,60.32691,60.32691,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,44,204.45853,204.54095,61.27923,61.27923,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,45,256.99121,257.07301,60.23475,60.23475,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,46,249.30278,249.38471,60.20403,60.20403,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,47,207.60585,207.68469,60.31155,60.31155,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,48,271.69846,271.78212,61.6919,61.6919,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,49,213.65187,213.72938,60.22861,60.22861,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,50,205.68333,205.76534,60.21632,60.21632,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,51,225.18816,225.26541,60.08627,60.08627,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,52,219.55156,219.6303,59.99718,59.99718,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,53,216.55481,216.63008,60.03811,60.03811,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,54,203.09933,203.17753,60.13235,60.13235,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,55,201.57405,201.6493,60.02279,60.02279,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,56,202.36496,202.44253,60.12,60.12,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,57,205.43047,205.51653,60.00947,60.00947,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,58,218.54454,218.62503,60.46925,60.46925,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,59,199.38118,199.46613,60.02279,60.02279,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,60,199.06023,199.13785,60.25114,60.25114,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,61,204.89319,204.9804,60.05965,60.05965,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,62,201.90025,201.97591,60.29837,60.29837,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,63,231.50832,231.58434,60.01366,60.01366,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,64,199.31671,199.39336,60.35862,60.35862,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,65,200.50342,200.58563,60.34534,60.34534,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,66,202.30234,202.37727,59.93984,59.93984,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,67,200.20227,200.27805,60.01657,60.01657,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,68,204.18988,204.26467,60.16512,60.16512,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,69,199.27731,199.35459,60.40678,60.40678,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,70,198.90614,198.98354,60.11594,60.11594,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,71,199.21988,199.29446,59.97261,59.97261,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,72,200.13901,200.21494,60.12518,60.12518,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,73,270.01736,270.09559,60.35866,60.35866,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,74,199.63702,199.71511,59.95008,59.95008,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,75,198.36038,198.43575,59.96851,59.96851,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,76,270.18005,270.25861,60.20608,60.20608,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,77,201.46205,201.5364,60.12928,60.12928,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,78,198.50554,198.57972,59.97568,59.97568,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,79,198.40883,198.48479,60.06579,60.06579,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,80,219.29994,219.37418,59.97056,59.97056,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,81,198.38957,198.46428,59.9552,59.9552,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,82,202.33434,202.40799,59.96237,59.96237,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,83,202.19136,202.26543,59.90413,59.90413,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,84,198.43484,198.5086,59.99213,59.99213,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,85,198.39655,198.4743,59.84973,59.84973,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,86,203.57481,203.64995,60.22861,60.22861,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,87,201.69203,201.76655,59.89376,59.89376,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,88,223.70732,223.7843,59.99309,59.99309,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,89,199.368,199.44474,59.97977,59.97977,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,90,199.00291,199.07967,60.17843,60.17843,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,91,202.39113,202.46746,60.02275,60.02275,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,92,214.83325,214.91667,62.55411,62.55411,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,93,210.27361,210.35133,60.83482,60.83482,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,94,200.17731,200.25691,60.14157,60.14157,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,95,216.71292,216.7961,66.4576,66.4576,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,96,203.22758,203.31109,63.09274,63.09274,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,97,208.91612,208.99808,62.63603,62.63603,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,98,216.83366,216.91228,60.48675,60.48675,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,99,202.31363,202.39382,61.89978,61.89978,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,100,213.80415,213.88685,60.15181,60.15181,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,101,202.25833,202.34009,62.03802,62.03802,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,102,199.91545,199.99059,60.47334,60.47334,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,103,199.04605,199.12593,59.95725,59.95725,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,104,211.05341,211.13173,60.30951,60.30951,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,105,203.59039,203.66649,60.04736,60.04736,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,106,207.78583,207.86345,60.12416,60.12416,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,107,198.62627,198.70966,59.96851,59.96851,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,108,203.88643,203.96503,60.21222,60.21222,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,109,254.81757,254.89988,60.48563,60.48563,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,110,201.27644,201.3574,61.82605,61.82605,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,111,262.6857,262.77138,60.94131,60.94131,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,112,200.36505,200.44576,60.11904,60.11904,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,113,260.86606,260.94281,59.96646,59.96646,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,114,200.24384,200.3196,60.20717,60.20717,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,115,244.02573,244.1054,61.59769,61.59769,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,116,197.59558,197.67611,60.52352,60.52352,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,117,198.05676,198.13284,60.04122,60.04122,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,118,201.28032,201.35975,61.5895,61.5895,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,119,205.12189,205.20135,62.11994,62.11994,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,120,201.41475,201.49096,60.07501,60.07501,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,121,216.03127,216.10822,60.08413,60.08413,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,122,199.03404,199.10976,59.98182,59.98182,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,123,202.31503,202.39274,61.53011,61.53011,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,124,200.56227,200.63705,61.90694,61.90694,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,125,202.73747,202.8135,62.83981,62.83981,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,126,207.15424,207.23164,60.17434,60.17434,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,127,199.27757,199.35103,59.91424,59.91424,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,128,199.03539,199.11029,60.16,60.16,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,129,198.53302,198.60786,59.9808,59.9808,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,130,222.92947,223.00515,59.91833,59.91833,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,131,209.9328,210.00701,59.99424,59.99424,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,132,198.5546,198.62847,60.17126,60.17126,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,133,200.4512,200.52495,60.08416,60.08416,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,134,199.24327,199.31749,60.06797,60.06797,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,135,201.50793,201.58293,59.91629,59.91629,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,136,198.41052,198.48607,59.89171,59.89171,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,137,201.93111,202.00922,60.22749,60.22749,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,138,266.94412,267.02153,60.17229,60.17229,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,139,209.89313,209.97189,60.06579,60.06579,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,140,198.7998,198.88439,60.22247,60.22247,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,141,198.38669,198.46328,60.17434,60.17434,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,142,198.96532,199.04447,60.14157,60.14157,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,143,266.83719,266.92464,60.10061,60.10061,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,144,214.9799,215.05993,60.3945,60.3945,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,145,209.67395,209.75362,62.03494,62.03494,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,146,199.3243,199.40262,60.52352,60.52352,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,147,198.81447,198.88994,60.01248,60.01248,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,148,199.29353,199.37023,60.57165,60.57165,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,149,199.68098,199.75604,60.23987,60.23987,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,150,210.79507,210.88556,62.40665,62.40665,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,151,201.91168,201.99494,61.59667,61.59667,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,152,199.51558,199.59469,60.46413,60.46413,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,153,202.25687,202.33581,60.21837,60.21837,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,154,202.112,202.18839,59.96646,59.96646,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,155,198.75584,198.83214,59.84256,59.84256,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,156,200.45226,200.52732,61.29562,61.29562,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,157,272.57196,272.66228,62.01139,62.01139,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,158,206.4017,206.48155,60.11802,60.11802,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,159,214.91489,214.99205,60.31258,60.31258,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,160,199.60211,199.6752,60.22342,60.22342,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,161,200.2625,200.34098,60.15385,60.15385,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,162,209.7623,209.84046,60.58189,60.58189,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,163,248.74599,248.824,60.09958,60.09958,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,164,200.74147,200.82235,60.20195,60.20195,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,165,202.96935,203.05169,60.33613,60.33613,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,166,204.63289,204.70886,60.17331,60.17331,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,167,200.46669,200.54333,60.01664,60.01664,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,168,209.11533,209.19178,60.15283,60.15283,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,169,198.8513,198.92444,59.99936,59.99936,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,170,199.94951,200.03214,60.31974,60.31974,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,171,200.21584,200.29215,60.32998,60.32998,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,172,206.3255,206.41039,62.93299,62.93299,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,173,203.09975,203.17911,60.25421,60.25421,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,174,206.13388,206.2288,62.25408,62.25408,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,175,206.54025,206.6207,62.34726,62.34726,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,176,198.5968,198.6883,60.09856,60.09856,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,177,200.01321,200.094,60.00537,60.00537,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,178,198.34297,198.42111,60.58189,60.58189,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,179,200.62093,200.70227,63.19309,63.19309,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,180,201.85942,201.94301,64.13824,64.13824,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,181,205.72278,205.80149,62.49165,62.49165,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,182,218.41837,218.50067,61.95507,61.95507,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,183,198.96912,199.04914,61.09184,61.09184,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,184,197.49414,197.76522,60.74058,60.74058,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,185,201.59053,201.67429,63.61904,63.61904,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,186,272.62433,272.71056,61.51485,61.51485,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,187,199.66905,199.74688,60.00736,60.00736,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,188,266.59753,266.67397,60.11802,60.11802,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,189,201.4015,201.47781,62.93497,62.93497,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,190,199.15584,199.23019,60.22758,60.22758,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,191,198.44849,198.52501,60.17331,60.17331,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,192,270.03967,270.11381,60.0944,60.0944,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,193,201.99222,202.06901,59.9399,59.9399,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,194,198.65236,198.72609,60.26755,60.26755,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,195,207.43021,207.50555,60.00336,60.00336,4013.604,5294.0
