run_id,quant_mode,iteration,policy_cuda_ms,policy_wall_ms,step_1_ms,step_2_ms,step_3_ms,step_4_ms,step_5_ms,gpu_allocated_mb,gpu_reserved_mb
20260729T180713_bf16_aeda42,bf16,29,444.01508,444.05361,61.18707,59.39712,59.65005,59.35514,59.52918,4013.604,5294.0
20260729T180713_bf16_aeda42,bf16,30,598.32916,598.36124,98.88768,80.21184,60.0279,59.43193,59.53843,4013.604,5294.0
20260729T180713_bf16_aeda42,bf16,31,525.96082,525.99733,60.24499,60.59315,59.40234,59.69203,59.64595,4013.604,5294.0
20260729T180713_bf16_aeda42,bf16,32,520.9549,520.99305,61.00685,59.47894,59.73914,59.65309,59.38893,4013.604,5294.0
20260729T180713_bf16_aeda42,bf16,33,493.67361,493.71548,60.58701,59.61933,62.16192,60.90445,61.41031,4013.604,5294.0
20260729T180713_bf16_aeda42,bf16,34,543.41522,543.45702,62.85005,61.3776,61.48301,60.02279,59.58656,4013.604,5294.0
20260729T180713_bf16_aeda42,bf16,35,530.36035,530.40374,61.39802,59.6265,59.68282,59.6777,59.87943,4013.604,5294.0
20260729T180713_bf16_aeda42,bf16,36,527.07013,527.11268,60.78054,60.07395,60.03917,60.94643,59.76986,4013.604,5294.0
20260729T180713_bf16_aeda42,bf16,37,460.39606,460.43447,62.86541,61.40314,59.60294,59.61728,59.46265,4013.604,5294.0
20260729T180713_bf16_aeda42,bf16,38,549.70917,549.76876,65.62714,65.17859,71.34413,61.08877,63.14189,4013.604,5294.0
20260729T180713_bf16_aeda42,bf16,39,524.52716,524.57768,68.23219,69.81223,70.44505,65.7009,61.02835,4013.604,5294.0
20260729T180713_bf16_aeda42,bf16,40,453.7782,453.8226,61.316,60.34637,59.48006,61.70726,59.83334,4013.604,5294.0
20260729T180713_bf16_aeda42,bf16,41,448.58032,448.62683,61.52909,59.45344,59.83232,59.7033,59.63366,4013.604,5294.0
20260729T180713_bf16_aeda42,bf16,42,537.96948,538.01455,62.28077,61.06726,63.20745,60.04118,60.66893,4013.604,5294.0
20260729T180713_bf16_aeda42,bf16,43,464.90332,464.9455,61.84448,60.21939,60.95155,61.24755,60.89011,4013.604,5294.0
20260729T180713_bf16_aeda42,bf16,44,457.83987,457.88065,61.27709,62.94118,61.52208,63.00058,61.24544,4013.604,5294.0
20260729T180713_bf16_aeda42,bf16,45,450.28503,450.3243,60.83686,59.91731,62.44557,60.32384,59.60601,4013.604,5294.0
20260729T180713_bf16_aeda42,bf16,46,461.28992,461.32959,60.7191,59.79341,59.42579,59.46058,59.71968,4013.604,5294.0
20260729T180713_bf16_aeda42,bf16,47,498.56152,498.59854,61.12358,61.05715,59.76986,59.71875,59.41248,4013.604,5294.0
20260729T180713_bf16_aeda42,bf16,48,522.48511,522.5209,60.19379,59.59594,59.40736,59.4473,59.82106,4013.604,5294.0
20260729T180713_bf16_aeda42,bf16,49,541.75916,541.79659,63.19821,63.3047,62.95347,60.7016,63.2873,4013.604,5294.0
20260729T180713_bf16_aeda42,bf16,50,573.16083,573.20093,63.0057,60.18355,61.63866,60.3433,59.83744,4013.604,5294.0
20260729T180713_bf16_aeda42,bf16,51,535.15131,535.18942,61.23933,63.56275,61.38061,60.09446,64.09933,4013.604,5294.0
20260729T180713_bf16_aeda42,bf16,52,467.91861,467.96071,62.18957,61.83731,62.34822,60.04839,63.18182,4013.604,5294.0
20260729T180713_bf16_aeda42,bf16,53,527.46783,527.50859,65.08646,61.42874,66.31526,60.58803,60.6167,4013.604,5294.0
20260729T180713_bf16_aeda42,bf16,54,530.08459,530.12623,62.27047,61.66528,62.19981,60.24909,60.34944,4013.604,5294.0
20260729T180713_bf16_aeda42,bf16,55,539.6405,539.6793,62.48346,64.01536,61.5465,61.35706,60.01357,4013.604,5294.0
20260729T180713_bf16_aeda42,bf16,56,563.81244,563.84964,61.61613,59.9767,59.48314,59.47904,59.84154,4013.604,5294.0
20260729T180713_bf16_aeda42,bf16,57,528.41467,528.45083,60.66893,59.50669,59.60704,59.44832,59.68998,4013.604,5294.0
20260729T180713_bf16_aeda42,bf16,58,528.57666,528.61496,61.17683,65.48787,63.48698,59.58867,59.60192,4013.604,5294.0
20260729T180713_bf16_aeda42,bf16,59,527.0155,527.05709,60.87168,59.97056,62.62682,60.51533,60.99965,4013.604,5294.0
20260729T180713_bf16_aeda42,bf16,60,477.19788,477.2421,64.22426,62.23667,60.05754,61.11232,63.08455,4013.604,5294.0
20260729T180713_bf16_aeda42,bf16,61,519.07727,519.11854,60.89421,59.93882,60.57683,59.67258,59.91619,4013.604,5294.0
20260729T180713_bf16_aeda42,bf16,62,476.50674,476.55044,61.00071,59.88147,59.5241,59.78928,59.47689,4013.604,5294.0
20260729T180713_bf16_aeda42,bf16,63,450.72021,450.76127,61.15942,60.09856,59.75859,60.09651,60.7785,4013.604,5294.0
20260729T180713_bf16_aeda42,bf16,64,490.52719,490.56527,60.42633,63.30778,59.44218,60.35565,60.83779,4013.604,5294.0
20260729T180713_bf16_aeda42,bf16,65,444.32388,444.36396,60.75082,59.5241,59.47085,59.39814,59.46573,4013.604,5294.0
20260729T180713_bf16_aeda42,bf16,66,448.7829,448.82208,60.34125,62.03494,60.15693,59.98586,60.91981,4013.604,5294.0
20260729T180713_bf16_aeda42,bf16,67,470.17511,470.21318,60.63417,59.46061,59.54253,59.43706,59.4217,4013.604,5294.0
20260729T180713_bf16_aeda42,bf16,68,459.77863,459.81749,60.40371,59.62854,62.80909,60.10471,59.46061,4013.604,5294.0
20260729T180713_bf16_aeda42,bf16,69,448.75864,448.8009,60.79705,59.80058,59.92026,59.77702,59.5241,4013.604,5294.0
20260729T180713_bf16_aeda42,bf16,70,507.23331,507.27831,60.79181,59.68077,59.63878,62.14451,59.66336,4013.604,5294.0
20260729T180713_bf16_aeda42,bf16,71,447.05069,447.08944,60.40985,59.51693,59.47802,60.37811,59.47395,4013.604,5294.0
20260729T180713_bf16_aeda42,bf16,72,471.96094,472.00083,60.58291,59.72787,61.70726,60.40474,61.17171,4013.604,5294.0
20260729T180713_bf16_aeda42,bf16,73,446.3454,446.38362,60.57063,59.81482,59.70432,59.4729,59.66336,4013.604,5294.0
20260729T180713_bf16_aeda42,bf16,74,459.63779,459.68243,70.97139,60.48256,59.51078,60.30742,59.50976,4013.604,5294.0
20260729T180713_bf16_aeda42,bf16,75,457.64258,457.68401,60.67712,62.96679,60.52557,59.82208,61.60896,4013.604,5294.0
20260729T180713_bf16_aeda42,bf16,76,450.22433,450.26474,60.33101,61.52909,60.70985,59.78112,61.42361,4013.604,5294.0
20260729T180713_bf16_aeda42,bf16,77,452.27747,452.31711,60.6976,60.68122,59.80877,62.23565,59.7248,4013.604,5294.0
20260729T180713_bf16_aeda42,bf16,78,448.35437,448.39894,60.4201,59.86314,59.58246,59.56506,59.62342,4013.604,5294.0
20260729T180713_bf16_aeda42,bf16,79,448.88428,448.92216,63.78813,59.4944,59.776,59.55584,59.77088,4013.604,5294.0
20260729T180713_bf16_aeda42,bf16,80,446.61642,446.65744,60.9833,59.59885,61.48506,59.43501,59.80573,4013.604,5294.0
20260729T180713_bf16_aeda42,bf16,81,478.09094,478.13434,63.62829,60.2368,59.54048,64.768,59.65517,4013.604,5294.0
20260729T180713_bf16_aeda42,bf16,82,457.20691,457.25065,60.68521,62.24589,59.68998,59.67155,62.8265,4013.604,5294.0
20260729T180713_bf16_aeda42,bf16,83,528.27496,528.43709,64.768,60.48359,59.90707,61.04064,60.04224,4013.604,5294.0
20260729T180713_bf16_aeda42,bf16,84,505.29477,505.3307,60.22861,60.60544,59.63571,68.18713,59.88454,4013.604,5294.0
20260729T180713_bf16_aeda42,bf16,85,463.89563,464.09351,61.30688,62.14246,61.25261,70.40922,60.08115,4013.604,5294.0
20260729T180713_bf16_aeda42,bf16,86,472.5459,472.58921,60.71184,59.60294,59.94073,75.0592,66.12582,4013.604,5294.0
20260729T180713_bf16_aeda42,bf16,87,452.16193,452.20181,60.55014,59.62547,59.93882,60.52864,59.96749,4013.604,5294.0
20260729T180713_bf16_aeda42,bf16,88,454.60739,454.64763,60.1559,62.22131,59.93575,60.1303,61.74208,4013.604,5294.0
20260729T180713_bf16_aeda42,bf16,89,448.72897,448.76833,60.25933,60.04736,60.83891,59.94803,60.43648,4013.604,5294.0
20260729T180713_bf16_aeda42,bf16,90,518.18323,518.22102,60.37094,59.64698,59.44739,59.76986,59.51488,4013.604,5294.0
20260729T180713_bf16_aeda42,bf16,91,461.39716,461.4356,67.77242,60.5216,59.64493,59.98592,59.70941,4013.604,5294.0
20260729T180713_bf16_aeda42,bf16,92,465.71393,465.75466,62.45786,59.88557,59.52922,61.85165,59.80774,4013.604,5294.0
20260729T180713_bf16_aeda42,bf16,93,457.95203,457.99226,61.22086,61.08775,65.67117,59.66848,61.91718,4013.604,5294.0
20260729T180713_bf16_aeda42,bf16,94,447.83032,447.87127,60.74778,59.97568,61.03757,59.82618,60.63821,4013.604,5294.0
20260729T180713_bf16_aeda42,bf16,95,472.7438,472.78064,62.17113,60.16,61.30483,60.38835,59.6224,4013.604,5294.0
20260729T180713_bf16_aeda42,bf16,96,458.14209,458.18136,62.09757,64.37881,59.69715,59.68691,59.74118,4013.604,5294.0
20260729T180713_bf16_aeda42,bf16,97,545.57001,545.62569,61.63251,59.55994,61.69498,61.85574,59.51078,4013.604,5294.0
20260729T180713_bf16_aeda42,bf16,98,472.76324,472.81589,61.26899,60.01254,62.68733,59.88864,59.5345,4013.604,5294.0
20260729T180713_bf16_aeda42,bf16,99,456.72791,456.77881,60.43546,59.92243,63.232,59.64391,59.65011,4013.604,5294.0
20260729T180713_bf16_aeda42,bf16,100,507.61606,507.68004,62.88691,62.03802,60.84608,61.17376,63.47571,4013.604,5294.0
20260729T180713_bf16_aeda42,bf16,101,490.19812,490.2545,65.7449,60.02074,59.61114,59.50157,59.80976,4013.604,5294.0
20260729T180713_bf16_aeda42,bf16,102,507.68124,507.73336,62.12915,60.88909,59.96442,59.90298,59.55482,4013.604,5294.0
20260729T180713_bf16_aeda42,bf16,103,449.12128,449.17484,62.92275,60.3392,61.63354,59.49744,59.63674,4013.604,5294.0
20260729T180713_bf16_aeda42,bf16,104,503.71564,503.77065,62.65651,60.19687,59.74118,61.85881,59.66029,4013.604,5294.0
20260729T180713_bf16_aeda42,bf16,105,478.60049,478.65744,67.22048,64.79155,64.64614,68.08371,63.92422,4013.604,5294.0
20260729T180713_bf16_aeda42,bf16,106,568.07751,568.12879,61.99603,61.79328,62.40154,61.72666,61.26899,4013.604,5294.0
20260729T180713_bf16_aeda42,bf16,107,466.57498,466.62743,66.49446,60.69146,61.21881,62.8777,62.74458,4013.604,5294.0
20260729T180713_bf16_aeda42,bf16,108,480.258,480.31645,63.4112,71.50592,61.82307,62.49779,68.47897,4013.604,5294.0
20260729T180713_bf16_aeda42,bf16,109,483.00687,483.09824,67.0464,66.08282,64.58982,68.15948,66.02444,4013.604,5294.0
20260729T180713_bf16_aeda42,bf16,110,478.67206,478.99014,63.14087,65.23801,61.50045,62.60736,72.74599,4013.604,5294.0
20260729T180713_bf16_aeda42,bf16,111,515.0271,515.08903,64.72499,59.58861,59.6777,60.45901,59.6951,4013.604,5294.0
20260729T180713_bf16_aeda42,bf16,112,482.78589,482.84665,62.34736,61.70118,59.9767,60.85018,60.42829,4013.604,5294.0
20260729T180713_bf16_aeda42,bf16,113,457.35327,457.41001,63.98055,63.77267,61.48813,59.73513,60.41702,4013.604,5294.0
20260729T180713_bf16_aeda42,bf16,114,455.47177,455.53865,63.75834,61.94176,61.93664,60.35456,59.78624,4013.604,5294.0
20260729T180713_bf16_aeda42,bf16,115,455.22748,455.28906,63.55558,60.30346,59.99514,59.87431,63.25658,4013.604,5294.0
20260729T180713_bf16_aeda42,bf16,116,484.43054,484.48852,67.79802,62.1097,64.19661,59.648,59.88966,4013.604,5294.0
20260729T180713_bf16_aeda42,bf16,117,461.93164,461.98392,64.83773,59.72995,59.83536,61.64998,62.70883,4013.604,5294.0
20260729T180713_bf16_aeda42,bf16,118,479.04279,479.09621,65.45613,62.96064,62.00217,68.60701,66.27431,4013.604,5294.0
20260729T180713_bf16_aeda42,bf16,119,467.1658,467.22229,62.03597,62.21824,62.09229,61.99706,63.6416,4013.604,5294.0
20260729T180713_bf16_aeda42,bf16,120,478.98264,479.03833,65.34966,65.79814,63.93549,67.78573,62.35853,4013.604,5294.0
20260729T180713_bf16_aeda42,bf16,121,470.75031,470.80562,67.80006,62.60736,65.62202,63.25351,59.77088,4013.604,5294.0
20260729T180713_bf16_aeda42,bf16,122,504.68198,504.73139,61.72467,60.4887,59.52205,61.43888,59.92448,4013.604,5294.0
20260729T180713_bf16_aeda42,bf16,123,481.43823,481.49678,64.21197,62.76915,66.95731,65.83398,68.75449,4013.604,5294.0
20260729T180713_bf16_aeda42,bf16,124,463.97949,464.03394,62.95962,61.17479,62.15072,61.91821,62.27251,4013.604,5294.0
20260729T180713_bf16_aeda42,bf16,125,457.51224,457.5542,62.51312,60.77952,61.83322,62.22131,60.80307,4013.604,5294.0
20260729T180713_bf16_aeda42,bf16,126,453.82385,453.86798,63.35904,61.11744,59.80365,59.71968,60.00128,4013.604,5294.0
20260729T180713_bf16_aeda42,bf16,127,457.66217,457.70269,61.67142,60.09241,64.73018,62.90739,60.5952,4013.604,5294.0
20260729T180713_bf16_aeda42,bf16,128,451.49194,451.53048,60.56038,60.39142,59.70637,60.02586,63.83821,4013.604,5294.0
20260729T180713_bf16_aeda42,bf16,129,453.7598,453.79929,62.3145,60.6249,61.3888,60.32998,62.83264,4013.604,5294.0
20260729T180713_bf16_aeda42,bf16,130,454.57355,454.6143,63.27501,60.77542,59.85485,59.85792,59.8825,4013.604,5294.0
20260729T180713_bf16_aeda42,bf16,131,461.54019,461.57981,62.74867,61.41542,62.48346,62.87975,62.33194,4013.604,5294.0
20260729T180713_bf16_aeda42,bf16,132,459.49136,459.53234,61.04781,61.11242,60.49587,65.06806,62.21507,4013.604,5294.0
20260729T180713_bf16_aeda42,bf16,133,458.19012,458.23025,60.68643,60.2112,61.80454,67.95882,59.64486,4013.604,5294.0
20260729T180713_bf16_aeda42,bf16,134,456.58496,456.62664,63.51667,60.15078,59.71143,62.85613,63.62419,4013.604,5294.0
20260729T180713_bf16_aeda42,bf16,135,456.77917,456.82407,60.72218,61.51885,60.53888,60.17741,63.48698,4013.604,5294.0
20260729T180713_bf16_aeda42,bf16,136,463.354,463.39331,65.97734,62.53363,62.45581,62.55001,62.69341,4013.604,5294.0
20260729T180713_bf16_aeda42,bf16,137,455.5759,455.61546,62.9576,61.68473,60.35353,59.59072,63.28832,4013.604,5294.0
20260729T180713_bf16_aeda42,bf16,138,450.44745,450.48572,60.92083,59.89795,62.64525,60.15181,60.27264,4013.604,5294.0
20260729T180713_bf16_aeda42,bf16,139,450.76678,450.80557,60.88602,62.42304,59.9287,59.66746,61.87814,4013.604,5294.0
20260729T180713_bf16_aeda42,bf16,140,522.69934,522.73791,61.34374,59.64688,59.87731,60.14042,61.50042,4013.604,5294.0
20260729T180713_bf16_aeda42,bf16,141,454.8056,454.84359,61.43693,62.19674,59.83027,60.5737,61.36934,4013.604,5294.0
20260729T180713_bf16_aeda42,bf16,142,450.2616,450.30181,60.79888,61.12666,59.76986,60.13235,60.56755,4013.604,5294.0
20260729T180713_bf16_aeda42,bf16,143,450.81055,450.8477,60.7785,62.37795,59.91014,59.8056,61.53933,4013.604,5294.0
20260729T180713_bf16_aeda42,bf16,144,447.75146,447.78829,60.36275,60.42624,61.25466,60.40576,59.59885,4013.604,5294.0
20260729T180713_bf16_aeda42,bf16,145,450.29172,450.32993,62.11994,60.13543,60.23472,61.64173,59.89786,4013.604,5294.0
20260729T180713_bf16_aeda42,bf16,146,456.16385,456.22429,60.63923,63.86586,60.41907,59.99725,62.4087,4013.604,5294.0
20260729T180713_bf16_aeda42,bf16,147,449.56955,449.60805,60.45491,60.1129,61.51885,59.8825,60.17024,4013.604,5294.0
20260729T180713_bf16_aeda42,bf16,148,553.19116,553.25961,60.37299,59.68282,60.19286,67.07098,62.06886,4013.604,5294.0
20260729T180713_bf16_aeda42,bf16,149,458.66724,458.70641,60.4631,62.05338,62.00525,59.97056,60.38221,4013.604,5294.0
20260729T180713_bf16_aeda42,bf16,150,453.16562,453.3615,60.42215,62.84083,59.80467,60.04531,59.72992,4013.604,5294.0
20260729T180713_bf16_aeda42,bf16,151,470.01721,470.05517,63.5689,60.47129,62.13946,59.62138,59.74733,4013.604,5294.0
20260729T180713_bf16_aeda42,bf16,152,474.54959,474.58925,60.91367,59.65005,59.77293,62.61446,60.00742,4013.604,5294.0
20260729T180713_bf16_aeda42,bf16,153,453.41135,453.45636,60.2327,59.77088,64.19046,60.04736,59.57734,4013.604,5294.0
20260729T180713_bf16_aeda42,bf16,154,489.94766,489.98755,60.49382,59.8313,59.79648,59.64391,59.97875,4013.604,5294.0
20260729T180713_bf16_aeda42,bf16,155,466.42255,466.47098,63.47981,69.26131,61.79737,59.79341,59.91219,4013.604,5294.0
20260729T180713_bf16_aeda42,bf16,156,447.06638,447.10482,60.45491,60.36685,60.33395,59.69818,59.62752,4013.604,5294.0
20260729T180713_bf16_aeda42,bf16,157,524.03326,524.06849,60.22861,60.05658,62.73946,63.60167,59.70432,4013.604,5294.0
20260729T180713_bf16_aeda42,bf16,158,451.5025,451.54027,60.68941,60.01049,59.8313,59.64595,61.36422,4013.604,5294.0
20260729T180713_bf16_aeda42,bf16,159,468.09991,468.13854,60.7959,62.04928,60.30131,60.37399,61.89466,4013.604,5294.0
20260729T180713_bf16_aeda42,bf16,160,485.5257,485.5639,60.14464,59.66029,59.74733,60.07398,59.72278,4013.604,5294.0
20260729T180713_bf16_aeda42,bf16,161,459.69742,459.74406,60.60237,59.85178,60.03098,59.52614,59.91526,4013.604,5294.0
20260729T180713_bf16_aeda42,bf16,162,454.09766,454.13666,62.10867,61.86496,59.63264,59.92755,59.82922,4013.604,5294.0
20260729T180713_bf16_aeda42,bf16,163,518.35193,518.38663,60.71296,62.41895,59.57024,59.70432,59.68806,4013.604,5294.0
20260729T180713_bf16_aeda42,bf16,164,455.18524,455.2245,60.5552,59.7719,59.74234,62.17113,59.6265,4013.604,5294.0
20260729T180713_bf16_aeda42,bf16,165,472.47592,472.51541,60.13328,59.58554,59.74528,59.70637,60.64128,4013.604,5294.0
20260729T180713_bf16_aeda42,bf16,166,447.82697,447.89529,60.63821,59.83434,59.65824,59.69818,59.59987,4013.604,5294.0
20260729T180713_bf16_aeda42,bf16,167,445.20132,445.23921,60.74471,59.56403,59.80262,59.60499,59.87123,4013.604,5294.0
20260729T180713_bf16_aeda42,bf16,168,473.94839,473.98624,62.04621,59.94493,59.5415,59.67565,59.99104,4013.604,5294.0
20260729T180713_bf16_aeda42,bf16,169,453.95599,454.15524,60.30643,61.49018,59.77088,59.55789,60.49485,4013.604,5294.0
20260729T180713_bf16_aeda42,bf16,170,452.63812,452.67953,61.58755,61.45331,59.71865,61.55264,60.70272,4013.604,5294.0
20260729T180713_bf16_aeda42,bf16,171,520.6734,520.7132,60.61354,60.00537,62.80909,59.69606,59.84659,4013.604,5294.0
20260729T180713_bf16_aeda42,bf16,172,445.94577,445.98304,60.14362,60.17741,59.90195,59.904,59.74937,4013.604,5294.0
20260729T180713_bf16_aeda42,bf16,173,448.43768,448.47502,60.24819,60.65254,60.42931,59.78022,59.7975,4013.604,5294.0
20260729T180713_bf16_aeda42,bf16,174,455.09955,455.13681,63.01594,59.6992,61.05805,59.77293,59.83232,4013.604,5294.0
20260729T180713_bf16_aeda42,bf16,175,468.32004,468.35754,60.26035,62.45683,59.86007,59.57529,59.7033,4013.604,5294.0
20260729T180713_bf16_aeda42,bf16,176,480.64487,480.6832,62.9463,64.9728,62.13223,61.03245,59.85587,4013.604,5294.0
20260729T180713_bf16_aeda42,bf16,177,456.75861,456.79588,60.41491,59.80672,59.8272,59.52618,59.91322,4013.604,5294.0
20260729T180713_bf16_aeda42,bf16,178,444.56903,444.61629,60.05859,59.87943,59.7207,59.9255,59.65926,4013.604,5294.0
20260729T180713_bf16_aeda42,bf16,179,458.48065,458.52572,60.99354,59.6265,59.81901,59.65517,59.81498,4013.604,5294.0
20260729T180713_bf16_aeda42,bf16,180,462.18585,462.23083,60.92083,59.69613,59.53024,59.82413,59.74323,4013.604,5294.0
20260729T180713_bf16_aeda42,bf16,181,463.09143,463.1352,66.8857,67.3168,61.89671,60.07808,59.5712,4013.604,5294.0
20260729T180713_bf16_aeda42,bf16,182,469.31009,469.3537,60.80922,63.77575,60.64653,59.85997,59.51693,4013.604,5294.0
20260729T180713_bf16_aeda42,bf16,183,471.13818,471.17501,60.39552,59.9296,60.24694,60.05555,60.37094,4013.604,5294.0
20260729T180713_bf16_aeda42,bf16,184,490.84372,490.88341,62.03488,61.42054,59.63664,61.15021,59.99821,4013.604,5294.0
20260729T180713_bf16_aeda42,bf16,185,545.08319,545.11943,63.27206,63.68768,62.16909,61.90694,62.10458,4013.604,5294.0
20260729T180713_bf16_aeda42,bf16,186,477.58963,477.62675,60.42317,61.35501,63.60064,60.69146,60.10778,4013.604,5294.0
20260729T180713_bf16_aeda42,bf16,187,465.67493,465.71519,65.22163,62.05334,63.94368,61.24752,61.16147,4013.604,5294.0
20260729T180713_bf16_aeda42,bf16,188,455.29233,455.33382,62.33702,60.21027,62.464,59.83334,59.97466,4013.604,5294.0
20260729T180713_bf16_aeda42,bf16,189,460.74188,460.7817,61.08365,62.49565,61.38266,62.33293,62.96371,4013.604,5294.0
20260729T180713_bf16_aeda42,bf16,190,459.7478,459.78789,62.81113,63.03744,60.10061,61.22496,61.71846,4013.604,5294.0
20260729T180713_bf16_aeda42,bf16,191,450.90802,450.94789,60.33104,59.80058,59.6777,59.82106,59.83744,4013.604,5294.0
20260729T180713_bf16_aeda42,bf16,192,456.60446,456.64342,61.9817,59.7289,60.2153,60.01869,60.1559,4013.604,5294.0
20260729T180713_bf16_aeda42,bf16,193,454.05984,454.09932,60.24602,64.1239,59.78009,59.96749,61.28742,4013.604,5294.0
20260729T180713_bf16_aeda42,bf16,194,457.47583,457.51371,62.33702,61.91718,61.95815,60.30234,60.06272,4013.604,5294.0
20260729T180713_bf16_aeda42,bf16,195,459.92856,459.96757,60.27162,64.12186,64.52634,59.79136,61.60077,4013.604,5294.0
20260729T180713_bf16_aeda42,bf16,196,460.42239,460.46174,63.07943,64.83347,61.35296,60.25942,61.31498,4013.604,5294.0
20260729T180713_bf16_aeda42,bf16,197,455.10538,455.14189,63.32928,60.61158,60.0535,60.1088,60.27879,4013.604,5294.0
20260729T180713_bf16_aeda42,bf16,198,455.41153,455.45084,62.67904,60.17741,59.67872,61.16352,59.71251,4013.604,5294.0
20260729T180713_bf16_aeda42,bf16,199,448.20401,448.25286,60.8983,59.72582,60.78669,59.68486,61.06931,4013.604,5294.0
